name,lat,lon,type,osm_type,osm_id
Taman Riadah Tasik Sarubing,4.9212847,114.9898814,park,way,265532368
Taman Menglait,4.913281,114.9267129,garden,way,283043043
Sumbangsih Mulia,4.8952154,114.9090822,attraction,way,309702576
Therapeutic Garden,4.8929304,114.9319364,garden,way,310337211
Taman Rekreasi Jalan Menteri Besar,4.9195065,114.9492479,park,way,316651949
Galeri Kebudayaan & Pelancongan Kampong Ayer,4.8841958,114.9444735,museum,way,318518567
Pusat Sejarah Brunei,4.8917014,114.9415184,museum,way,421220158
Istana Nurul Iman,4.8715117,114.920819,attraction,way,430464616
Istana Darussalam,4.892111,114.9371965,castle,way,431233895
Persiaran Damuan,4.8686716,114.9105263,park,way,437965627
Taman Rakis,4.9742842,114.8941616,garden,way,438236919
Brunei Museum,4.8852161,114.9686837,museum,way,438282545
Museum Maritim Brunei Darussalam,4.8817353,114.9683577,museum,way,438282881
Taman Rekreasi Mini Perayaan Kampong Parit,4.8072814,114.8316363,park,way,438541053
Padang Kompleks Dewan Kemasyarakatan Tutong,4.8132459,114.6616366,park,way,477221762
Berakas Forest Reserve,4.9931867,114.9240128,park,way,479573588
Kid's Playground,4.9681925,114.8526985,playground,way,479748990
Pantai Seri Kenangan,4.8004558,114.6278426,attraction,way,481031314
Louis Mini Zoo,4.8065635,114.7673703,zoo,way,483146243
RBAF Museum,4.9273154,114.9362126,museum,way,506728676
Mercu Dirgahayu 60,4.8866782,114.942209,monument,way,512363092
Taman Belia,4.9280682,114.9425279,park,way,517057230
Taman Peraginan Tasek Lama,4.9025775,114.9458014,park,way,531360230
Rimba Park,4.9544055,114.9101165,park,way,531361467
Taman Mahkota Jubli Emas,4.888648,114.9385343,park,way,532442991
Agro Park,4.9375228,114.8793755,park,way,532443219
Taman Rekreasi Sungai Basong,4.817813,114.6707118,park,way,539348474
Tatangan Persiaran Sungai Tutong,4.8050261,114.6583414,park,way,539433610
Istana Darul Hana,4.8796113,114.9271983,castle,way,546294084
Taman Rekreasi Herba Kampong Putat,4.8346855,114.9781284,park,way,549727511
Joyful Garden,4.8908128,114.9680515,garden,way,659304196
Brunei RC Track,4.9217471,114.9152241,park,way,678363497
JP Town,4.9388518,114.8356985,playground,way,732807043
JP Waterpark,4.9399652,114.8358015,water_park,way,732807936
Kids Adventure Indoor Playground,4.935761,114.8365337,playground,way,732810087
Isle Garden,4.9798912,114.9019687,garden,way,733123107
Kampong Ayer Cultural and Tourism Gallery,4.8841662,114.9444484,gallery,way,871554362
Pottery House,4.8819972,114.944328,attraction,way,871555057
Rimba Garden Central,4.9179031,114.9049262,garden,way,1066933713
Tumpuan Telisai Recreational Park,4.7386028,114.5594564,park,way,1206213264
Balai Khazanah,4.883753,114.9198589,museum,way,1314306929
Tasek Merimbun,4.5931606,114.6797677,attraction,relation,6440319
Jerudong Park Playground,4.9356502,114.8359344,theme_park,relation,10365289
Fishing Village,10.495381,103.6046228,attraction,node,4263674492
Đài Tưởng Niệm Liệt Sĩ - Nhà Tù Phú Quốc,10.0422794,104.0169475,monument,node,357411246
Suối Tranh,10.1837794,104.0153793,yes,node,357411250
Bao Tang Phu Quoc,10.1928525,103.9674136,museum,node,530845932
Duc Ninh Pepper Farm,10.2100119,103.9850305,attraction,node,1166204872
Nhà Tù Phú Quốc,10.0433355,104.0187062,museum,node,1650640830
Nước Mắm Khải Hoàn,10.2199452,103.9714979,attraction,node,1954274168
Vườn Tiêu Ngọc Hà,10.2113296,103.9834776,attraction,node,1954274170
Ocean View,10.4781141,104.290132,viewpoint,node,2393663971
Pepper Farm,10.3065465,103.9827927,attraction,node,2590497234
Phu Quoc Ridgeback Terrain Raceway,10.2517526,103.9785201,attraction,node,3482735049
Crab Statue,10.4764268,104.2993501,monument,node,3742437950
Sunset Rock,10.4855437,104.2986418,viewpoint,node,4772640619
Floating Seafood Restaurants,10.1817201,104.0523878,attraction,node,5155448723
Pepper farm,10.3276289,103.9552982,attraction,node,5227336425
Ong Rang Garden Resort,10.2705688,103.9271592,attraction,node,5246745123
дикий пляж,10.0881957,103.9863348,attraction,node,6082320085
поворот в Нац.парк,10.3317904,103.9739539,attraction,node,6117199886
Hoàng Mâu PQ,10.1919398,103.994024,attraction,node,6187500387
Little Buddha,10.4854165,104.2996042,monument,node,6205494312
Decoration Of Long Beach Center,10.1911478,103.966663,attraction,node,6356595461
Fausse plage starfish,10.3736782,103.9380437,attraction,node,6359615985
Photo Motifs,10.1507643,103.973782,attraction,node,6361980940
Usine du poivre,10.2137667,103.9900787,attraction,node,6372732789
Bãi Trường Beach,10.1143459,103.9809272,attraction,node,6968353589
Trúc Lâm Hộ Quốc Zen Monastery,10.1105588,104.0283362,attraction,node,7004066885
Snorkeling spot,10.2568503,103.9362179,viewpoint,node,7005393785
Nhun Dun Lich,10.1767105,104.0124741,attraction,node,7111494204
Tiên Sơn Đỉnh,10.1817544,104.0257005,viewpoint,node,7148312785
Start of hike trail to Tiên Sơn Đỉnh summit,10.1757375,104.0265002,attraction,node,7148312985
Buddha Statue,10.4794876,104.2979765,monument,node,8625087353
Tháp Hẹn hò,10.3255252,103.8578929,attraction,node,8679615132
Điểm Tạp Trung Tham Quan Vườn quốc gia Phú Quốc,10.3643268,103.9917269,attraction,node,10736277208
Viewpoint over Kep Beach,10.4791654,104.2962331,viewpoint,node,11054452684
ខ្សែរ៉កលើដើមឈើ,10.4792427,104.2963436,attraction,node,11054470329
Piscine du Grand Ocean Bay.,10.2565008,103.9394008,attraction,node,12339492401
Swimming pool,10.2525829,103.9419241,attraction,node,12348199001
Vườn Tiêu Đức Thạnh,10.2062349,103.9903154,attraction,node,12441398184
Bãi Trường,10.138022,103.9736958,attraction,way,32003769
Khem Beach,10.0358466,104.0323797,attraction,way,152288136
VinWonders Phu Quoc,10.33865,103.8544931,theme_park,way,660104575
Vinpearl Safari,10.339869,103.8958235,zoo,way,753491820
Historic Royal Residence & Gardens,10.47926,104.2905434,residence,way,927604820
Công viên nghệ thuật đương đại Urban Park,10.3286554,103.8621451,park,way,936715110
Bảo tàng Gấu Teddy (Teddy Bear Museum),10.3255936,103.8623621,museum,way,1270360767
Huyền thoại Tre (Bamboo Legend),10.3282672,103.8628476,attraction,way,1270360775
Angkor Beach Viewpoint,10.4978063,104.3020341,viewpoint,node,1063630451
Đình Thần Hòn Chông,10.160689,104.6137489,monument,node,2325759000
Chùa Ông Bổn,10.1620566,104.6146662,monument,node,2325759004
Chùa Vạn Hòa,10.2921765,104.5340372,museum,node,2326845868
Phù Dung cổ tự,10.388533,104.4827743,museum,node,2326969092
Lăng Mạc Cửu忠义祠,10.3852538,104.4831598,monument,node,2326969109
Chùa Phật Đà佛陀寺,10.3867792,104.4835896,museum,node,2326969111
Thạch Động,10.4117699,104.475661,monument,node,2327003316
Bưu điện Kiên Lương,10.2825407,104.6379147,museum,node,2329585163
Sân chơi thiếu nhi,10.2859875,104.6429414,playground,node,2331837122
វិមានឯករាជ្យ,10.4842964,104.3151007,monument,node,3720694787
Hang Cá Sấu,10.1919696,104.6065087,attraction,node,4293342731
Mo So,10.2278799,104.6164286,attraction,node,4293357089
Núi Đèn,10.365727,104.44443,attraction,node,4293357189
Kep butterfly garden,10.4956236,104.3033157,attraction,node,4597686502
Tháp 7 tầng,10.3879752,104.4805595,museum,node,5382283922
Chùa mộ bà cô,10.3856699,104.4796985,museum,node,5385141121
Di tích chùa xà xía,10.4212759,104.454047,museum,node,5435536324
Good place for sunset,10.4762331,104.3005186,viewpoint,node,6982753985
New White Horse,10.4958082,104.3515183,monument,node,8632189951
NƠI AN NGHỈ  BÀ PHỐI SƯ CAO KIM ĐƠN,10.3774983,104.4971895,castle,node,11508264669
Trân Vǎn Án,10.3761556,104.489365,monument,node,11759495569
Buddha,10.3853461,104.4868566,monument,node,11816423104
Bird watching,10.4810311,104.5250635,viewpoint,node,12480444201
Đá Dựng,10.4244319,104.4810048,attraction,way,223838790
Công viên,10.2848522,104.642282,park,way,223985503
Công viên Trần Hầu,10.3812212,104.4888508,park,way,315692179
Công viên Kiên Lương,10.2540074,104.5975706,park,way,979759549
Công viên Văn hoá Bình San,10.3878831,104.4803194,park,way,1035346421
Công viên Tao Đàn,10.3896268,104.4786498,park,way,1035346423
Công viên Trần Công Án,10.3761716,104.4893269,park,way,1035569968
Công viên Kim Dự,10.3774941,104.4792633,park,way,1035569969
Công viên Mạc Cửu,10.3680391,104.4917406,park,way,1035569970
Công viên Hòa Bình,10.3801996,104.4666424,park,way,1064905782
Công viên,10.3849533,104.489253,park,way,1108263995
Công viên,10.388067,104.4839346,park,way,1108264221
Kep Museum,10.4861458,104.3170655,museum,way,1286341442
Nguyễn Trung Trực,10.0112407,105.0832666,park,node,2596351312
Nhà Thiếu nhi Tân Hiệp,10.1103233,105.2783226,playground,node,3738797103
bảo tàng gò,10.2546073,105.1548045,museum,node,4375003890
Khu Trưng bày Tội ác Chiến tranh của Poltpot,10.4992052,104.9083512,museum,node,9991869767
Hồ Tà Pạ,10.4135342,104.9890713,attraction,node,10932916144
KDL Lâm Viên Núi Cấm,10.4952968,105.0183615,attraction,node,11046777432
Đời đời Nhớ ơn Liệt sĩ,10.0383229,105.0795561,monument,node,11456168073
Công viên huyện Tri Tôn,10.4205418,105.0010932,park,way,620770587
Đình thần Nguyễn Trung Trực,10.0118793,105.0795541,attraction,way,684391534
Công viên 16 Hécta,10.0076266,105.078028,park,way,684599251
Công viên Nguyễn Trung Trực,10.0112681,105.0832904,park,way,684600801
Bảo tàng tỉnh Kiên Giang,10.0094628,105.0849628,museum,way,684802066
Công viên,9.9983156,105.0820147,park,way,685242229
Công viên Nguyễn Trung Trực,10.1167076,105.2851786,park,way,686288578
Công viên,10.0134526,105.0869569,park,way,778146368
Di chỉ Nền Chùa,10.1116969,105.1073784,archaeological_site,way,850444814
Công viên 19/4,10.2761322,105.27325,park,way,1107305573
Khu du lịch Hồ Ông Thoại,10.2624444,105.2679826,park,way,1107305751
Công viên Vĩnh Hanh,10.4542156,105.2531156,park,way,1107307940
Công viên Chị Sứ,10.105365,104.894211,park,way,1107308491
Công viên Tân Hiệp,10.1122197,105.2818554,park,way,1107308896
Công viên,10.4944369,104.9086315,park,way,1108263348
Công viên,10.012427,105.0837758,park,way,1108275475
Công viên,10.0120073,105.0852905,park,way,1108275551
Công viên,10.0120291,105.0864991,park,way,1108275573
Công viên,10.0137327,105.0803708,park,way,1108275635
Công viên,10.0085494,105.085335,park,way,1108275826
Công viên Cần Đăng,10.4597018,105.296735,park,way,1153950425
Khu Trưng bày Tội ác Chiến tranh của Poltpot,10.499195,104.9083396,museum,way,1176733783
Công viên Soài Chék,10.4057233,104.9807925,park,way,1176760612
Gò Cây Thị,10.2294566,105.1593623,archaeological_site,way,1182462616
Di chỉ Giồng Cát,10.2328263,105.1629712,archaeological_site,way,1182462617
Di chỉ Giồng Trôm,10.2335127,105.1644333,archaeological_site,way,1182462618
Di chỉ Nam Linh Sơn tự,10.2460015,105.1544782,archaeological_site,way,1182462620
Công viên nước Thanh Long,10.4964364,105.0216367,water_park,way,1189688530
KDL Lâm Viên Núi Cấm,10.4973747,105.0211551,park,way,1189688534
Công viên Nguyễn Trung Trực,10.0112558,105.0832733,park,way,1349606810
Fruit garden,10.0287059,105.732386,attraction,node,951963161
Nhà cổ Bình Thủy,10.066996,105.7496309,archaeological_site,node,1797968016
Nhà Thiếu Nhi,10.4560819,105.6340817,park,node,3763530581
CV Thiếu Nhi,10.4585859,105.6316282,park,node,3763530582
Thống Linh,10.4541305,105.6341063,park,node,3763545372
Bang Lang Bird sanctuary,10.2814588,105.5052518,attraction,node,3918120668
Trại Cá Sấu Long Xuyên,10.3401612,105.4719601,attraction,node,4228397491
khám lớn Cần Thơ,10.036086,105.7883079,museum,node,4374993693
Người tình nhà cổ Bình Thủy,10.0671487,105.7495174,attraction,node,4375003793
Cầu đi bộ Ninh Kiều,10.0370351,105.7912377,attraction,node,4465710189
Cần thơ karaoke,10.0434503,105.7865155,attraction,node,4524319889
Flower market,10.3175013,105.7455567,attraction,node,4578718792
Snake Farm,10.0061686,105.6829008,attraction,node,4644080489
Dat Can tho,10.0660775,105.7469979,viewpoint,node,4714420689
Bờ kè sông Hậu,10.049048,105.7910388,attraction,node,4730514522
Cong vien song Hau,10.0487437,105.7916912,theme_park,node,5177612395
CX so 50,10.2947227,105.6559504,museum,node,5179321726
Công Viên Lưu Hữu Phước,10.0324384,105.7813588,theme_park,node,5211512490
Vườn kiểng ĐHCT,10.0327844,105.7663411,garden,node,5214272376
Nhà cổ Huỳnh Thủy Lê,10.2939176,105.7682978,attraction,node,5227610721
Tượng đài Chiến Thắng,10.0559838,105.7683514,monument,node,5256962158
Khu di tích vườn mận,10.0176477,105.7339623,park,node,5346561555
Bến Phà Tân Lộc - Bằng Tăng,10.1964201,105.610946,viewpoint,node,6274061387
Tarot Museum,10.0348135,105.7833652,museum,node,6278214586
Marche Ong,10.0342057,105.7884618,attraction,node,6711879790
Thành Lai Vung,10.2389277,105.6777297,attraction,node,7227055203
Wittkok Park,10.177289,105.5482029,park,node,7409232409
Roscue Warren Park,10.1769805,105.5473979,park,node,7409232410
Khu du lịch văn hóa Phương Nam,10.35218,105.6721289,attraction,node,8437362637
Công viên Văn Miếu,10.4616143,105.6350897,park,node,8995664039
Đài tưởng niệm 1954,10.4168199,105.6399026,park,node,8995689738
Tượng đài Bông lúa,10.3903544,105.4344836,monument,node,9536055617
Song Ngu Farm,10.0055388,105.7391263,attraction,node,9921294673
Công viên KDC An Khánh,10.0383765,105.755598,park,node,11242047897
Công viên Hồng Phát,10.0245282,105.7496492,park,node,11263075942
Công viên quảng trường Phong Điền,10.0000918,105.6652224,park,node,13274327665
Bảo tàng thành phố Cần Thơ,10.0349853,105.7868039,museum,way,89608604
Công viên Hùng Vương,10.0446351,105.7802843,park,way,89748554
Bảo tàng Hồ Chí Minh,10.0358023,105.7858248,museum,way,90071490
Công viên Đồ Chiểu,10.0372549,105.7873255,park,way,90080529
Công viên Tao Đàn,10.0355755,105.786923,park,way,90080614
Khuôn viên Nông Nghiệp,10.0300314,105.7676632,park,way,119276185
Công viên Lưu Hữu Phước,10.0326777,105.7811613,park,way,119276473
Vườn Bàng,10.0314235,105.7716012,park,way,165794325
XK Club,10.0458321,105.7868348,attraction,way,166905353
Công viên Ninh Kiều,10.0338069,105.7892287,park,way,168524339
Công viên Hai Bà Trưng,10.3823006,105.4419597,park,way,168666478
Công viên Nguyễn Huệ,10.382434,105.4416482,park,way,168666489
Công viên 8/3,10.3847508,105.4385243,park,way,168666503
Công viên Xẻo Trôm,10.3644425,105.440855,park,way,168666907
Công viên Sa Đéc,10.2945813,105.7523732,park,way,168967660
Bảo tàng Đồng Tháp,10.4530003,105.632563,museum,way,169406235
Công viên Văn Miếu,10.4620926,105.6358928,park,way,169423043
Châu Văn Liêm,10.1093057,105.6189756,park,way,225364319
sân thể thao,10.1280404,105.534217,park,way,225364906
CV Thiếu Nhi,10.4595794,105.630882,park,way,374223819
Bãi xe C2,10.0293039,105.7685393,park,way,455035897
Bãi đậu xe C1,10.0310995,105.7700107,park,way,455038118
Nhà lưới thực hành - MDI,10.0278233,105.7640828,park,way,533290595
Công Viên Khu Dân Cư Hưng Thạnh,10.0067031,105.778341,park,way,542682506
Công viên 178,10.0217764,105.7673926,park,way,543238430
Công viên 178,10.0215736,105.7674569,park,way,543238431
Công viên KDC Nam Long ( Nam Long Residential Park ),10.008466,105.7859252,park,way,543243102
Vườn,10.0856264,105.7306219,garden,way,543819936
vườn cây,10.0869309,105.7306972,garden,way,543821046
Sân cỏ,10.0849365,105.7296404,garden,way,543828575
Sân bay Trà Nóc _ Cần Thơ ( Tra Noc_Can Tho Airport ),10.081343,105.716855,garden,way,543842674
Công viên,10.0666536,105.7970434,park,way,659304582
Bảo tàng An Giang,10.3895965,105.4355439,museum,way,671362739
Công Viên Thị Trấn An Châu,10.4438659,105.3879076,park,way,675572450
Khu vui chơi,10.0326713,105.782509,playground,way,684932188
Công viên khu dân cư Tân Thành,10.2616366,105.5882366,park,way,690682596
Công viên Hòa Long,10.2876549,105.659995,park,way,708390239
Công viên Sông Hậu,10.2517316,105.60142,park,way,769028650
Công viên bờ kè Nguyễn Du,10.3911086,105.4368074,park,way,777888641
Công viên Bình Khánh,10.3933311,105.4162242,park,way,777891292
Công viên Bình Khánh,10.3924405,105.4227046,park,way,777891293
Công viên Bình Khánh,10.3928481,105.4237129,park,way,777891294
Công viên Khu dân cư Mỹ Hòa,10.3794859,105.4151183,park,way,777891295
Công viên Trịnh Văn Ấn,10.3760909,105.4316467,park,way,777891296
Công viên Mỹ Qúy,10.3655142,105.4476792,park,way,777891297
Công viên Mỹ Thới,10.3549175,105.4571604,park,way,777891298
Công viên Cờ Đỏ,10.0958517,105.4262848,park,way,777891299
Công viên Ngã ba Lộ Tẻ,10.3146911,105.4859993,park,way,854573822
Tượng đài lưu niệm xã Phong Hòa,10.1712571,105.6707791,monument,way,914641554
Bùng Binh Lai Vung,10.2566885,105.5931887,park,way,922816142
Công viên Phan Văn Út,10.2993758,105.7666186,park,way,1061579248
Công viên 2 Tháng 9,10.1039911,105.7573139,park,way,1061941524
Công viên Sông Hậu,10.0445555,105.7929982,park,way,1062498634
Công viên Cờ Đỏ,10.1011145,105.424438,park,way,1107303481
Công viên 3/2,10.2230697,105.3993297,park,way,1107303963
Công viên Đại học An Giang,10.3708332,105.4313698,park,way,1107309141
Công viên Tây Sông Hậu,10.369979,105.4536174,park,way,1107763119
Công viên Thanh Niên,10.3762013,105.4425375,park,way,1107763648
Công viên Nhà Thiếu Nhi,10.3787935,105.4478675,park,way,1107763847
Công viên,10.0201501,105.3879702,park,way,1110290646
Công viên An Bình,10.0096891,105.7375529,park,way,1153689641
Công viên bờ sông KDC An Khánh,10.0446554,105.7558294,park,way,1212216289
NHÀ DÁT VÀNG CẦN THƠ,10.0427612,105.7581955,attraction,way,1227132982
Zone 7 Coffee,10.0431628,105.758894,attraction,way,1227132983
Khu di tích Nguyễn Sinh Sắc,10.4475019,105.6318117,park,way,1244769154
Khu du lịch Quýt Hồng Lai Vung,10.2778009,105.6079257,attraction,way,1430586858
Bảo tàng Quân khu 9,10.0360876,105.7852318,museum,relation,1326051
Quảng trường Thành phố Sa Đéc,10.2916696,105.7537633,park,relation,16911656
Di Tích Lịch Sử Rạch Gầm Xoài Mút,10.3250581,106.2479211,park,node,2722754966
Nhà cổ ông Xoát,10.3533995,106.0147632,attraction,node,4374974796
Làng cổ Đông Hòa Hiệp,10.3465203,106.0079283,attraction,node,4374974797
Nhà cổ ông Tòng,10.3396435,106.0185306,attraction,node,4374992097
Ấp Tây Xã Nhị Bình Huyện Châu Thành,10.4057864,106.2255023,museum,node,4758804853
Hung khánh trung B,10.1814608,106.2328828,museum,node,4758805136
NGÃ TƯ,10.0880434,106.2874912,museum,node,4758805137
Phường Nhị Mỹ Cai Lậy,10.4045218,106.1538035,museum,node,4758805141
Ngã rẽ,10.3767948,106.0709395,museum,node,4758805142
Văn Thánh Miếu Vĩnh Long,10.2428887,105.9850273,attraction,node,5236287130
An Bình,10.2957019,105.980439,attraction,node,5257696126
Xeo quyt relic site,10.3384755,105.8048855,attraction,node,5367411121
Local music and fruits tasting,10.3230803,106.0387382,attraction,node,5517955825
Nhà cổ Cai Cường,10.280653,106.0103408,attraction,node,6191483685
honey bee farm,10.3228265,106.0380703,attraction,node,6373589879
Co. Farm island caygiong. Com,10.2727667,105.9885459,attraction,node,7216676187
Cong ty TNHH MTV nong Trang island,10.2722431,105.9933932,attraction,node,7216677286
128 hậu thuận hậu thành cái bè tiền giang,10.3717413,105.9976141,viewpoint,node,7368429486
Di tích Khám lớn Vĩnh Long,10.2569302,105.9720366,museum,node,9236847138
Pham Van Lo Garden,10.3107795,106.0035513,garden,node,11472257346
Khu Du Lịch Vinh Sang,10.2704084,105.9536573,attraction,node,11630422969
Orchard,10.3216264,106.0386876,attraction,node,12331134801
Mr. Kiets Historic House,10.3379785,106.0217796,monument,way,206878071
Đền thờ Phạm Hùng,10.2246916,105.9896186,monument,way,209302273
Công Viên Sông Tiền,10.2563197,105.9680977,park,way,254021408
Trại rắn Đồng Tâm,10.3510453,106.2963405,zoo,way,463574874
Công viên Cai Lậy,10.4057921,106.1169885,park,way,530234457
